Epoch,Training Loss,Validation Loss,Training Loss,Validation Loss,1 layer,2 layer,3 layer,4 layer,5 layer,12 layer,1 neuron,5 neuron,10 neuron,30 neuron
164,1.131623,1.136345,0.72423872,0.72574976,1.986783398,1.596226719,1.287381375,1.0455051,0.86360408,0.653174784,5.253541459,2.820162429,2.095128156,1.25491575
165,1.133567,1.17988,0.72548288,0.74030304,2.003986678,1.615989343,1.308791474,1.085833179,0.876266543,0.666272736,5.276296379,2.840141529,2.113025391,1.26904154
166,1.133559,1.117151,0.72547776,0.70972608,2.008059718,1.628847775,1.31667822,1.062142576,0.879714061,0.638753472,5.247355939,2.827707829,2.112971746,1.269312815
167,1.132306,1.223285,0.72467584,0.75378912,2.036772758,1.660218207,1.348174565,1.087739652,0.904991722,0.678410208,5.305375499,2.871074129,2.145348101,1.298208203
168,1.130446,1.156289,0.72348544,0.7317552,2.003388838,1.613511071,1.318408856,1.075127085,0.860501668,0.65857968,5.266249619,2.834819229,2.111246436,1.25536518
169,1.130568,1.127285,0.72356352,0.72041184,2.007495478,1.611596383,1.327677106,1.086541685,0.871233348,0.648370656,5.256559579,2.832027529,2.113628491,1.263392184
170,1.129758,1.180677,0.72304512,0.7393392,2.015472838,1.631578271,1.342062616,1.076850093,0.869080075,0.66540528,5.279075619,2.847274229,2.123423186,1.264718906
171,1.129222,1.184669,0.72270208,0.74044512,2.017228758,1.631783007,1.327426405,1.067941124,0.885952899,0.666400608,5.280659499,2.848944129,2.125157601,1.278551145
172,1.134753,1.163463,0.72624192,0.73542912,2.016062758,1.618850207,1.308680165,1.047344132,0.868275306,0.661886208,5.274660499,2.845361629,2.123387476,1.263692571
173,1.130384,1.129356,0.72344576,0.72245888,2.005742518,1.607794015,1.287435212,1.039148169,0.839318535,0.650212992,5.256130139,2.830936329,2.112040971,1.237642094
174,1.128413,1.235092,0.72218432,0.7563216,2.027055238,1.626044191,1.310035352,1.080428282,0.887142626,0.68068944,5.300249219,2.863652229,2.136204486,1.282444547
175,1.125939,1.127928,0.72060096,0.72123744,1.979421078,1.588336863,1.30706949,1.046455592,0.858764474,0.649113696,5.240947979,2.810184529,2.087111941,1.249048485
176,1.129847,1.134088,0.72310208,0.7244592,1.996892838,1.605914271,1.289931416,1.071145133,0.861716107,0.65201328,5.252505619,2.824699229,2.103844436,1.254312731
177,1.127066,1.161294,0.72132224,0.7322752,2.028958838,1.659167071,1.340533656,1.109226925,0.92258154,0.65904768,5.275954619,2.852456729,2.134833311,1.308556578
178,1.128364,1.148417,0.72215296,0.72856992,2.013903558,1.624722847,1.318978277,1.091582622,0.896466097,0.655712928,5.264321699,2.839112629,2.120205826,1.284995403
179,1.128544,1.107234,0.72226816,0.70181056,1.978594198,1.587275359,1.277020287,1.039216229,0.833772984,0.631629504,5.219507659,2.799050929,2.083708381,1.226828573
180,1.126087,1.198785,0.72069568,0.74395904,2.020992678,1.630794143,1.311435314,1.066348251,0.892678601,0.669563136,5.282455379,2.851724029,2.128675516,1.284487687
181,1.125743,1.198999,0.72047552,0.74391744,2.008001078,1.610000863,1.29280069,1.070240552,0.874592442,0.669525696,5.275517979,2.841759529,2.116440691,1.268025859
182,1.126355,1.171147,0.7208672,0.73520064,2.008734278,1.644587423,1.329269938,1.09341595,0.91193276,0.661680576,5.266767779,2.837751029,2.115988466,1.297096414
183,1.124541,1.167703,0.71970624,0.73351808,2.017701718,1.629761375,1.3274091,1.07752728,0.898021824,0.660166272,5.269168939,2.843435329,2.124135121,1.287104525
184,1.126999,1.144054,0.72127936,0.72673696,2.009170598,1.635736479,1.341389183,1.085111346,0.892089077,0.654063264,5.257722259,2.833446429,2.115239556,1.280360547
185,1.122461,1.149739,0.71837504,0.727104,2.020987638,1.639990111,1.321192088,1.082553671,0.890442937,0.6543936,5.263597819,2.842292729,2.126313911,1.280812895
186,1.125382,1.1547,0.72024448,0.72962624,2.016559878,1.620447903,1.319558322,1.079246658,0.879397326,0.656663616,5.263506179,2.840033029,2.122428166,1.271524467
187,1.119937,1.237568,0.71675968,0.7544016,2.033585238,1.655668191,1.327734552,1.094187642,0.896950114,0.67896144,5.296394219,2.864989729,2.141436361,1.290558037
188,1.118501,1.180753,0.71584064,0.73576128,1.994794918,1.618235935,1.333388748,1.099110998,0.886888799,0.662185152,5.257958739,2.826376829,2.102690396,1.274786405
189,1.123629,1.291602,0.71912256,0.77287392,2.058557558,1.656446047,1.363156837,1.09772547,0.914980376,0.695586528,5.326552699,2.892555129,2.167056951,1.310495327
190,1.121799,1.23292,0.71795136,0.75351008,2.023043718,1.635234975,1.32618798,1.072550384,0.869640307,0.678159072,5.289031939,2.856037829,2.131292246,1.266919811
191,1.121564,1.11633,0.71780096,0.71277632,1.969359958,1.591087967,1.286070373,1.054056299,0.852045039,0.641498688,5.221056299,2.795208129,2.075822001,1.240677657
192,1.123049,1.154392,0.71875136,0.72878112,2.018014758,1.624811807,1.300649445,1.058919556,0.879935645,0.655903008,5.260988499,2.839501629,2.123386476,1.271848842
193,1.119602,1.164891,0.71654528,0.73103776,2.004521398,1.603617119,1.299293695,1.075034956,0.860827965,0.657933984,5.256098459,2.830309929,2.110968531,1.254724358
194,1.121841,1.250785,0.71797824,0.75924032,2.033773958,1.663419167,1.365935333,1.120748267,0.918198613,0.683316288,5.298527299,2.866150629,2.141868126,1.307789016
195,1.12078,1.120208,0.7172992,0.71675008,2.007533718,1.636826975,1.31226158,1.057009264,0.878807411,0.645075072,5.242516939,2.825025329,2.111906621,1.268050995
196,1.122502,1.182387,0.71840128,0.73756448,2.021798118,1.626638495,1.314510796,1.074008637,0.870006909,0.663808032,5.270063539,2.845930829,2.127831296,1.265191693
197,1.120427,1.153858,0.71707328,0.7277712,2.013854838,1.637883871,1.347907096,1.102325677,0.912660542,0.65499408,5.255898619,2.834876729,2.119110311,1.297103779
198,1.121095,1.336716,0.7175008,0.78649952,2.052833158,1.648666527,1.346133221,1.091706577,0.880565262,0.707849568,5.333716099,2.893274629,2.162943526,1.283107135
199,1.120149,1.178435,0.71689536,0.73554688,2.005330518,1.615464415,1.313171532,1.058537225,0.86682978,0.661992192,5.258612139,2.831971329,2.111990721,1.25985809
200,1.1168,1.167035,0.714752,0.7308272,1.984624532,1.604899625,1.3115197,1.07921576,0.866172608,0.65774448,5.243139466,2.813881999,2.091938899,1.255714486
201,1.120319,1.186351,0.71700416,0.7381344,1.994981732,1.624385385,1.301908308,1.047526647,0.860021317,0.66432096,5.255225266,2.825103499,2.102512174,1.253037753
202,1.118622,1.107042,0.71591808,0.70480128,1.944698612,1.580958889,1.264767111,1.032213689,0.863770951,0.634321152,5.196350586,2.770524599,2.051155109,1.245121681
203,1.115941,1.145525,0.71420224,0.72366912,1.983816452,1.593453161,1.295962529,1.059970023,0.858376019,0.651302208,5.234377346,2.809096899,2.090136564,1.248520195
204,1.11897,1.34151,0.7161408,0.7873536,2.051750932,1.659000745,1.338000596,1.103600477,0.884080382,0.70861824,5.331629066,2.891689999,2.161735699,1.285602305
205,1.115765,1.209284,0.7140896,0.74401568,1.985463012,1.617970409,1.307176327,1.075741062,0.89899285,0.669614112,5.254747186,2.820105099,2.094123534,1.2832153
206,1.118663,1.221289,0.71594432,0.74878464,2.011681972,1.632145577,1.323316462,1.094653169,0.890122536,0.673906176,5.272225626,2.841953799,2.119249929,1.280488789
207,1.116058,1.283933,0.71427712,0.76799712,2.026744452,1.659795561,1.366236449,1.118189159,0.916951327,0.691197408,5.298569346,2.862656899,2.135722564,1.306092441
208,1.113971,1.196507,0.71294144,0.73935296,1.966750292,1.602200233,1.316960187,1.069968149,0.863974519,0.665417664,5.239528106,2.803139199,2.075847519,1.251807455
209,1.117393,1.147722,0.71513152,0.7248368,1.979284132,1.584227305,1.305381844,1.047905475,0.87032438,0.65235312,5.230878866,2.805081499,2.085733474,1.257275804
210,1.116514,1.167273,0.71456896,0.73081184,1.989909172,1.613927337,1.31714187,1.089713496,0.895370797,0.657730656,5.241766426,2.815837799,2.096391329,1.279464197
211,1.115254,1.169892,0.71376256,0.73124672,1.978194052,1.609755241,1.297404193,1.057523354,0.884018684,0.658122048,5.235943746,2.807068899,2.085412764,1.268628727
212,1.117225,1.12647,0.715024,0.7179824,1.951179732,1.594143785,1.277715028,1.037772023,0.852617618,0.64618416,5.208772266,2.779975999,2.058378799,1.238089294
213,1.112164,1.156586,0.71178496,0.726,1.985847332,1.599877865,1.285102292,1.058881834,0.883505467,0.6534,5.233723666,2.809785499,2.091831874,1.268761473
214,1.113492,1.144849,0.71263488,0.72266912,1.965566452,1.577253161,1.281002529,1.042802023,0.864241619,0.650402208,5.219852346,2.792709399,2.072352189,1.249935175
215,1.115691,1.208305,0.71404224,0.74367872,2.007226052,1.609780841,1.297824673,1.045859738,0.858287791,0.669310848,5.261291746,2.834258899,2.113984264,1.253482013
216,1.113066,1.171976,0.71236224,0.73121344,1.988210772,1.604168617,1.284134894,1.044907915,0.864726332,0.658092096,5.238918826,2.813564799,2.094549279,1.254494025
217,1.111134,1.072272,0.71112576,0.67381824,1.903465572,1.550372457,1.245897966,1.023918373,0.849534698,0.606436416,5.138751026,2.721108299,2.007876254,1.223849418
218,1.111337,1.134035,0.71125568,0.71851904,1.948816372,1.565453097,1.263962478,1.011569982,0.821255986,0.646667136,5.205727226,2.777271799,2.055930229,1.212459149
219,1.112694,1.193695,0.71212416,0.73804448,1.967791812,1.577033449,1.277626759,1.062101408,0.888881126,0.664240032,5.234340386,2.801066099,2.076110384,1.271318121
220,1.113193,1.115936,0.71244352,0.71332128,1.944918612,1.569934889,1.265547911,1.026438329,0.823950663,0.641989152,5.197780586,2.771349599,2.051526359,1.21343045
221,1.112225,1.112116,0.711824,0.71171936,1.943966692,1.594773353,1.279418683,1.060334946,0.873067957,0.640547424,5.195302706,2.769634699,2.050383694,1.252381305
222,1.115268,1.257935,0.71377152,0.75942496,2.017522292,1.652417833,1.329534267,1.094427413,0.914741931,0.683482464,5.279386106,2.848454199,2.125255269,1.301484385
223,1.111768,1.169851,0.71153152,0.73011808,1.980865412,1.616692329,1.328953863,1.099563091,0.893650473,0.657106272,5.231350786,2.806108099,2.087176084,1.276141998
224,1.112054,1.135071,0.71171456,0.71908,1.961677332,1.574541865,1.271233492,1.022986794,0.823989435,0.647172,5.210318666,2.785997999,2.067757499,1.216391148
225,1.111746,1.124531,0.71151744,0.71560864,1.951255972,1.586204777,1.307763822,1.082611057,0.882488846,0.644047776,5.201236626,2.776246299,2.057503554,1.261240337
226,1.109071,1.34843,0.70980544,0.78640032,2.018697652,1.651758121,1.321406497,1.068725198,0.880980158,0.707760288,5.305349146,2.862023399,2.129529089,1.277188806
227,1.108724,1.194492,0.70958336,0.73702912,1.977576452,1.599261161,1.309008929,1.083607143,0.882085715,0.663326208,5.235017346,2.806296899,2.084756564,1.266927952
228,1.112062,1.14323,0.71171968,0.72169344,1.950890772,1.589912617,1.301930094,1.069944075,0.86915526,0.649524096,5.205938826,2.778414799,2.057771779,1.251007168
229,1.10716,1.201851,0.7085824,0.73888352,1.985530852,1.611224681,1.308579745,1.058463796,0.851571037,0.664995168,5.240048946,2.812789899,2.092345614,1.243814809
230,1.106403,1.185199,0.70809792,0.73331264,1.972609972,1.582887977,1.290710382,1.054968305,0.855974644,0.659981376,5.227617626,2.800113799,2.079485929,1.244802475
231,1.106786,1.348825,0.70834304,0.78579552,2.020542852,1.642034281,1.318027425,1.09322194,0.910977552,0.707215968,5.303666946,2.862104899,2.130933364,1.301203021
232,1.107551,1.212936,0.70883264,0.74255584,1.983953172,1.587562537,1.27645003,1.023160024,0.823328019,0.668300256,5.241732426,2.812842799,2.091175579,1.221230975
233,1.105269,1.176751,0.70737216,0.7302464,1.989893732,1.631114985,1.314491988,1.067593591,0.863274872,0.65722176,5.231993266,2.810943499,2.095156174,1.252808597
234,1.106983,1.160258,0.70846912,0.72551712,1.963414452,1.609131561,1.312905249,1.066724199,0.871779359,0.652965408,5.213624346,2.788519399,2.069690689,1.255127367
235,1.104531,1.131239,0.70689984,0.7154464,1.960793732,1.599834985,1.287867988,1.039894391,0.869115512,0.64390176,5.201843266,2.781318499,2.065924924,1.251556109
236,1.104839,1.163414,0.70709696,0.72584096,1.987038292,1.610430633,1.325944507,1.072755605,0.886604484,0.653256864,5.224960106,2.805999199,2.091778519,1.270483427
237,1.10162,1.14254,0.7050368,0.7181312,1.950778532,1.590622825,1.27249826,1.021198608,0.848558887,0.64631808,5.198720466,2.774749499,2.056771274,1.233797009
238,1.106274,1.100593,0.70801536,0.7025616,1.941458932,1.586767145,1.295813716,1.073450973,0.881160778,0.63230544,5.178091066,2.759774999,2.046037949,1.256883622
239,1.104422,1.357903,0.70683008,0.787944,2.011491332,1.623193065,1.299754452,1.060603562,0.849282849,0.7091496,5.298089666,2.854790499,2.122316124,1.250384379
240,1.103094,1.14466,0.70598016,0.71928128,1.864757862,1.50060629,1.208085032,0.967268025,0.81341442,0.647353152,5.155660211,2.710209037,1.976120656,1.192773343
241,1.105952,1.121206,0.70780928,0.71269056,1.834817142,1.491453714,1.211962971,0.995970377,0.826776301,0.641421504,5.133699131,2.684258137,1.947177391,1.198272668
242,1.101703,1.105019,0.70508992,0.70615104,1.855327622,1.491862098,1.224689678,1.015351742,0.813481394,0.635535936,5.137014851,2.696171237,1.965538526,1.190019363
243,1.10717,1.132844,0.7085888,0.71680448,1.853431062,1.48594485,1.22275588,0.997404704,0.812323763,0.645124032,5.146320011,2.699875537,1.965042181,1.189834118
244,1.10063,1.100182,0.7044032,0.70397312,1.833249702,1.494599762,1.219679809,0.982143847,0.816915078,0.633575808,5.122997971,2.678123837,1.944468236,1.18915683
245,1.105562,1.124571,0.70755968,0.71364256,1.845569142,1.514855314,1.215084251,0.998467401,0.815173921,0.642278304,5.138427131,2.691998137,1.957176391,1.190538764
246,1.101838,1.146284,0.70517632,0.71939904,1.842375622,1.507900498,1.237920398,1.022736318,0.856189055,0.647459136,5.142186851,2.692281237,1.954852026,1.223407491
247,1.10248,1.12631,0.7055872,0.7132128,1.832839382,1.495871506,1.225097205,1.002077764,0.807662211,0.64189152,5.130832491,2.681835937,1.945088521,1.182496956
248,1.098753,1.124561,0.70320192,0.71146048,1.843737062,1.49658965,1.21167172,0.990137376,0.794109901,0.640314432,5.134129011,2.688933037,1.955036056,1.173074528
249,1.100883,1.135425,0.70456512,0.71561856,1.859345142,1.493876114,1.223900891,0.984320713,0.81985657,0.644056704,5.145691131,2.702518137,1.970138391,1.196388883
250,1.102082,1.072158,0.70533248,0.67660544,1.831782022,1.497425618,1.227540494,0.997232395,0.800585916,0.608944896,5.092496451,2.662139237,1.939371326,1.17289658
251,1.101883,1.192675,0.70520512,0.73425856,1.869285142,1.521828114,1.255862491,1.021089993,0.825271994,0.660832704,5.168501131,2.718893137,1.981687141,1.203996223
252,1.09983,1.125902,0.7038912,0.71223424,1.836310822,1.507448658,1.237158926,0.990927141,0.812741713,0.641010816,5.129589651,2.682950237,1.947970676,1.186783418
253,1.099979,1.182764,0.70398656,0.73047776,1.882804342,1.543443474,1.265554779,1.052043823,0.868035059,0.657429984,5.170679931,2.726742137,1.993788791,1.239776475
254,1.1018,1.108085,0.705152,0.7071632,1.850139782,1.516511826,1.213209461,1.000567568,0.807254055,0.63644688,5.130633091,2.690386437,1.960201446,1.183880531
255,1.100226,1.148739,0.70414464,0.7196688,1.866495382,1.517196306,1.234557045,0.994445636,0.818756508,0.64770192,5.150916491,2.708705937,1.977048021,1.196746394
256,1.096542,1.145025,0.70178688,0.71730144,1.846778022,1.502222418,1.209777934,1.001422347,0.827537878,0.645571296,5.138290451,2.692534237,1.958217076,1.20053715
257,1.099348,1.154116,0.70358272,0.72110848,1.870035062,1.50242805,1.23434244,1.001473952,0.837579161,0.648997632,5.153326011,2.711680537,1.980446431,1.212399436
258,1.100237,1.231849,0.70415168,0.74626752,1.867444102,1.527155282,1.224924225,0.98473938,0.819791504,0.671640768,5.176789571,2.722116837,1.981112286,1.200256571
259,1.100151,1.080803,0.70409664,0.68552256,1.818549142,1.488839314,1.217071451,1.011657161,0.814125729,0.616970304,5.091197131,2.654873137,1.927630141,1.182275211
260,1.096104,1.103128,0.70150656,0.70375424,1.825030822,1.482024658,1.198419726,0.997135781,0.798508625,0.633378816,5.112269651,2.668650237,1.935935676,1.172536947
261,1.096245,1.071504,0.7015968,0.67784544,1.803372022,1.466297618,1.202238094,0.980590475,0.79207238,0.610060896,5.075131451,2.639251737,1.912341951,1.161508251
262,1.097191,1.070033,0.70220224,0.67613056,1.813907142,1.464325714,1.185860571,0.971488457,0.814390765,0.608517504,5.078284131,2.646095637,1.921954266,1.180731739
263,1.09549,1.097851,0.7011136,0.70186912,1.821495702,1.459996562,1.197597249,0.983277799,0.79542224,0.631682208,5.107416971,2.664456337,1.932235861,1.169229059
264,1.094122,1.163033,0.70023808,0.7222896,1.856966182,1.496772946,1.211818357,0.969854685,0.793483748,0.65006064,5.145172691,2.701069437,1.967991996,1.175000886
265,1.097611,1.181608,0.70247104,0.72935008,1.858276662,1.52622133,1.240177064,1.023741651,0.835793321,0.656415072,5.152488411,2.705382537,1.970053131,1.209711164
266,1.096473,1.133356,0.70174272,0.71354528,1.847521862,1.48321749,1.192573992,0.984459193,0.790767355,0.642190752,5.130906211,2.689214037,1.957944906,1.170456691
267,1.095084,1.159367,0.70085376,0.72142432,1.874850902,1.533880722,1.249504577,1.036003662,0.862402929,0.649281888,5.152049771,2.713450337,1.984500761,1.232612411
268,1.093599,1.120449,0.69990336,0.70849536,1.838571942,1.492057554,1.211646043,0.997716834,0.818573467,0.637645824,5.120581331,2.679576637,1.948823116,1.190774101
269,1.093142,1.256478,0.69961088,0.7518784,1.871404982,1.506323986,1.230259189,1.009807351,0.847445881,0.67669056,5.179980891,2.725692937,1.984976971,1.223095292
270,1.094601,1.112846,0.70054464,0.70638304,1.840559622,1.490447698,1.207958158,0.972366526,0.784293221,0.635744736,5.118662851,2.679611237,1.950322526,1.163356824
271,1.093655,1.131971,0.6999392,0.71220032,1.829826902,1.494261522,1.210609217,0.974087374,0.814869899,0.640980288,5.118713771,2.674270337,1.940937761,1.186749987
272,1.092278,1.085967,0.69905792,0.69299936,1.823275942,1.471420754,1.200336603,0.964669282,0.772935426,0.623699424,5.095837331,2.659556637,1.932346116,1.150259668
273,1.092681,1.167556,0.69931584,0.72327584,1.874202422,1.499761938,1.20500955,0.96720764,0.806166112,0.650948256,5.151177051,2.712689737,1.983824251,1.187470837
274,1.092537,1.136976,0.69922368,0.71344416,1.855020742,1.514416594,1.233133275,0.99770662,0.813765296,0.642099744,5.131354531,2.693187637,1.964562466,1.189649764
275,1.093612,1.212832,0.69991168,0.73806208,1.877088662,1.51687093,1.247096744,1.003277395,0.802621916,0.664255872,5.166606411,2.721847537,1.988278381,1.18646704
276,1.0948,1.121222,0.700672,0.70912704,1.826403622,1.482722898,1.199778318,0.999022654,0.800418124,0.638214336,5.111928851,2.669166237,1.937094276,1.174167747
277,1.091064,1.109015,0.69828096,0.70402528,1.828351862,1.47748149,1.207985192,0.975188153,0.783750523,0.633622752,5.107401211,2.667876537,1.938233031,1.160575726
